id,name,image_url,url,review_count,rating,phone,categories_title,address,longitude,latitude,my_category
I9m8stZ3qN3Az-GuOeLDbg,Laurent Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/r1rmmRGVeUtr0akDRpH5Lg/o.jpg,https://www.yelp.com/biz/laurent-bakery-south-yarra-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,8,3,61398241414,Bakeries,"279 Toorak Rd, South Yarra Victoria 3141, Australia",144.99646,-37.83946,Bakeries
M2pZNI-dUgh1oxUNNyVBfA,Kylie's Slow Dough,https://s3-media1.fl.yelpcdn.com/bphoto/8obTpwFxD7LJLLUuzwfnFw/o.jpg,https://www.yelp.com/biz/kylies-slow-dough-carlton-north?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61410446003,"Bakeries, Cafes","649 Rathdowne St, Carlton North Victoria 3054, Australia",144.97152,-37.78996,Bakeries
gPV0ESEly1PA3nggUTuKaA,B&B'guette Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/08UrgqRxfMcmPjjLAj0vQg/o.jpg,https://www.yelp.com/biz/b-and-bguette-cafe-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61396632744,Bakeries,"305 Exhibition St, Melbourne Victoria 3000, Australia",144.969127,-37.808769,Bakeries
oSNaYwcrqIZjfHi-pi69hg,Crumbs Organic Bakehouse,https://s3-media2.fl.yelpcdn.com/bphoto/2hU7MgiQtSSgJC7X-TaZEw/o.jpg,https://www.yelp.com/biz/crumbs-organic-bakehouse-ascot-vale?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61393754777,Bakeries,"170 Union Rd, Ascot Vale Victoria 3032, Australia",144.915828,-37.774663,Bakeries
w2kKhGTgL-u62YGzIqC4-Q,Bread Kingdom,https://s3-media2.fl.yelpcdn.com/bphoto/tRiCaKH8-By7AfZAaVIrUQ/o.jpg,https://www.yelp.com/biz/bread-kingdom-carnegie?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61395635858,Bakeries,"Shop 3, 89 Koornang Rd, Carnegie Victoria 3163, Australia",145.05707,-37.8875277,Bakeries
I0c0Em4HaHZLn1_07JTX-w,Pop Up Scroll,https://s3-media2.fl.yelpcdn.com/bphoto/mdD6vkCKALoLViM0QCk6nw/o.jpg,https://www.yelp.com/biz/pop-up-scroll-collingwood?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61433849281,"Coffee & Tea, Bakeries","86 Smith St, Collingwood Victoria 3066, Australia",144.983246,-37.805634,Coffee&Tea
1f8WMHI1Vw7hPxz6PkHiIw,Horse Torque & Lollies,https://s3-media2.fl.yelpcdn.com/bphoto/KIaL7kZoGcWAATTCKmDRrw/o.jpg,https://www.yelp.com/biz/horse-torque-and-lollies-malvern?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61395094736,"Bakeries, Restaurants","661 Dandenong Rd, Malvern Victoria 3144, Australia",145.02871,-37.866417,Bakeries
srAn_RxTxvJR1-gZqNaitQ,Bonjour De France,https://s3-media1.fl.yelpcdn.com/bphoto/O5NGWLTNymY0Ipixiu-JQQ/o.jpg,https://www.yelp.com/biz/bonjour-de-france-blackburn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5,61398780648,"Bakeries, Restaurants","126 South Pde, Blackburn Victoria 3130, Australia",145.152345,-37.820554,Bakeries
hsz02eDljg5j-1nEtBw1Cw,CBD Catering,https://s3-media2.fl.yelpcdn.com/bphoto/ifMktfebObuFWlgjMwsOPQ/o.jpg,https://www.yelp.com/biz/cbd-catering-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,61396702640,"Fast Food, Bakeries","480 Bourke St, Melbourne Victoria 3000, Australia",144.959477,-37.815174,FastFood
-Ee---3xZYWut81Gl37P7A,To's Cafe & Hot Bread,https://s3-media1.fl.yelpcdn.com/bphoto/vsybN35x7zQNIxGXElQ2_g/o.jpg,https://www.yelp.com/biz/tos-cafe-and-hot-bread-footscray?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,61396894849,Bakeries,"122 Hopkins St, Footscray Victoria 3011, Australia",144.9011841,-37.7997704,Bakeries
LplCLN8d7RyPNwxgZ851lg,Europa Carnegie,https://s3-media3.fl.yelpcdn.com/bphoto/JLoaaKfVQxw4tQaAAXj8Qw/o.jpg,https://www.yelp.com/biz/europa-carnegie-carnegie?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,61390414417,"Bakeries, Coffee & Tea","99A Koornang Rd, Carnegie Victoria 3163, Australia",145.057201,-37.887882,Bakeries
CgMvJ7r448Aw8fGMUrc08Q,Breadtop,https://s3-media1.fl.yelpcdn.com/bphoto/b4_2Lj1n5AD4Uedlb7FQvg/o.jpg,https://www.yelp.com/biz/breadtop-melbourne-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,4,61396713788,"Bakeries, Restaurants","200 Bourke St, Shop 1 & 2, Melbourne Victoria 3000, Australia",144.967382,-37.812862,Bakeries
ODYfqdKjaXIxtB08oUVoew,Benjamin's Patisserie,https://s3-media4.fl.yelpcdn.com/bphoto/3xJsKKlmiiXn4G9hZVKN-w/o.jpg,https://www.yelp.com/biz/benjamins-patisserie-ivanhoe?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,4,61394998943,"Bakeries, Restaurants","229 Upper Heidelberg Rd, Ivanhoe Victoria 3079, Australia",145.044829,-37.76662,Bakeries
5PY55Fu0_lEpuUqTIcpq2w,The Grain Store Bakehouse,https://s3-media3.fl.yelpcdn.com/bphoto/oVM903mt1WexNS38Mvg-Sw/o.jpg,https://www.yelp.com/biz/the-grain-store-bakehouse-doncaster-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61398426752,Bakeries,"260 Blackburn Rd, Shop 9, Doncaster East Victoria 3109, Australia",145.163669,-37.782366,Bakeries
aHg0iemfMjbK0KfaA0bQrg,Watsonia Bakehouse,https://s3-media2.fl.yelpcdn.com/bphoto/zCmhtGjeceYHWEcFqnhlqA/o.jpg,https://www.yelp.com/biz/watsonia-bakehouse-watsonia?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61394354508,Bakeries,"43 Watsonia Rd, Watsonia Victoria 3087, Australia",145.082462,-37.711036,Bakeries
GSCad2wwS4KyZUwAMBn6Dw,Pane e Pizzico,https://s3-media4.fl.yelpcdn.com/bphoto/QYWCIOQZdKt0p8MvOgkw9w/o.jpg,https://www.yelp.com/biz/pane-e-pizzico-essendon?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61393799009,Bakeries,"Shop 7, 1142 Mount Alexander Rd, Essendon Victoria 3040, Australia",144.9105017,-37.74439421,Bakeries
tFEULVY-RlMmdU7SFpgazw,Bread Kingdom,https://s3-media3.fl.yelpcdn.com/bphoto/bZRofgN0A5thcBi_RcMREA/o.jpg,https://www.yelp.com/biz/bread-kingdom-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61399132237,Bakeries,"Shop 2, 364 Lonsdale St, Melbourne Victoria 3000, Australia",144.9613764,-37.81239229,Bakeries
B_ReNUcSvg2S3K1RLcukpA,Theo Broma Chocolate Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/9L09LnZ7idjgPmx-hOKlOg/o.jpg,https://www.yelp.com/biz/theo-broma-chocolate-lounge-preston-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61394701999,"Bakeries, Coffee & Tea, Restaurants","2-50 Murray Rd, Shop 48w, Northland Shopping Centre,, Preston Victoria 3072, Australia",145.03004,-37.73854,Bakeries
pKWByZkgGjgdnsEpPva2gA,Ned's Bake,https://s3-media3.fl.yelpcdn.com/bphoto/zL_W56rEQ0re580fjOFyPA/o.jpg,https://www.yelp.com/biz/neds-bake-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61398672457,"Cafes, Bakeries","134 Toorak Rd, South Yarra, Melbourne Victoria 3141, Australia",144.9908856,-37.83902888,Cafes
qZr6V_S1Hs1bKH7d5-X3rQ,Lilette,https://s3-media4.fl.yelpcdn.com/bphoto/w0uA343x2Vx7TR6DMzfDfw/o.jpg,https://www.yelp.com/biz/lilette-malvern?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61395094965,"Bakeries, Coffee & Tea","273 Glenferrie Rd, Malvern Victoria 3144, Australia",145.029027,-37.857169,Bakeries
YAtGCImO49YEGUAbkqCFXQ,Chocolateria San Churro,https://s3-media1.fl.yelpcdn.com/bphoto/blHQhFlAYjK25gfRyFi_7Q/o.jpg,https://www.yelp.com/biz/chocolateria-san-churro-docklands-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61396002929,"Bakeries, Coffee & Tea, Restaurants","The Circus Waterfront City 11 Star Circus, Docklands Victoria 3008, Australia",144.937094,-37.812126,Bakeries
aYss26MLpUmDtPiPDmrCVw,Glenroy Bakehouse,https://s3-media1.fl.yelpcdn.com/bphoto/-cekUfVziES0BSvt-vlFDA/o.jpg,https://www.yelp.com/biz/glenroy-bakehouse-glenroy?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61393043799,Bakeries,"787 Pascoe Vale Rd, Glenroy Victoria 3046, Australia",144.915692,-37.70484,Bakeries
qyCKRzIcvmSZ14VVF6nYyw,Red Poppy Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/_2pibdov4OCRaVC7sTWk0w/o.jpg,https://www.yelp.com/biz/red-poppy-bakery-hughesdale?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61395632627,Bakeries,"84 Poath Rd, Hughesdale Victoria 3166, Australia",145.077012,-37.894026,Bakeries
1zgtoLQCJa1JksmoD9-_oQ,Arnold's Swiss Home Made Cakes,https://s3-media3.fl.yelpcdn.com/bphoto/GEtZNykS9e-4wjcfdMOasg/o.jpg,https://www.yelp.com/biz/arnolds-swiss-home-made-cakes-heidelberg-heights?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61394571832,Bakeries,"42 Bell St, Heidelberg Heights Victoria 3081, Australia",145.054929,-37.754308,Bakeries
SXwtiVLvT7OiDCFOWg8cWQ,Kenny's Bakery Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/nEb3HTPKoZYGkD-GemyI7A/o.jpg,https://www.yelp.com/biz/kennys-bakery-cafe-melbourne-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61396421114,"Bakeries, Restaurants","446B Collins St, Melbourne Victoria 3000, Australia",144.959417,-37.817518,Bakeries
AxNy8Xp34wS8GI7kSkamsw,One Way Lebanese Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/bGkiXfw6H3a5sLNlgaf_Fg/o.jpg,https://www.yelp.com/biz/one-way-lebanese-bakery-lalor-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61394652335,Bakeries,"348 Station St, Lalor Victoria 3075, Australia",145.0163116,-37.6725502,Bakeries
gKXEBgeZGw7GrLkuRJGSbg,Gusto Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/_eKrX4FKssggF7B_cPkAzQ/o.jpg,https://www.yelp.com/biz/gusto-bakery-strathmore?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61393798001,Bakeries,"285 Napier St, Strathmore Victoria 3041, Australia",144.91918,-37.73663,Bakeries
RVcE6aezrv8C-MbKqqbQCA,Mattisse Bread,https://s3-media3.fl.yelpcdn.com/bphoto/R4Q0_BNv8TOs7N9SgryTDA/o.jpg,https://www.yelp.com/biz/mattisse-bread-moorabbin-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61395533192,"Bakeries, Coffee & Tea","161 Chesterville Rd, Moorabbin Victoria 3189, Australia",145.05887,-37.9464,Bakeries
OE6jIBRS1r2ppIwL2rJg7Q,The Jolly Miller Café,https://s3-media2.fl.yelpcdn.com/bphoto/SnCkXI8qkcq8mhDlk9HK-A/o.jpg,https://www.yelp.com/biz/the-jolly-miller-caf%C3%A9-balwyn-north?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3,61398164603,"Cafes, Bakeries, Breakfast & Brunch","315 Doncaster Road, Balwyn North Victoria 3104, Australia",145.09524,-37.79099,Cafes
agyRiRFHCdREKqbXqsRWBg,Niko's Quality Cakes,https://s3-media2.fl.yelpcdn.com/bphoto/kUMZVr0Szc0IX-RB7stu-A/o.jpg,https://www.yelp.com/biz/nikos-quality-cakes-oakleigh?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3,61395696338,"Bakeries, Restaurants, Coffee & Tea","25-27 Portman St, #25, Oakleigh Victoria 3166, Australia",145.089815,-37.899992,Bakeries
Zg_T-4P8jZ1CLbOCc5GWag,Pho Rolls 62,https://s3-media1.fl.yelpcdn.com/bphoto/XqEOuYYtDZ4R7IgMBfCQng/o.jpg,https://www.yelp.com/biz/pho-rolls-62-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61394295709,"Bakeries, Fast Food","62 Bridge Rd, Richmond Victoria 3121, Australia",144.99198,-37.81794,Bakeries
IArCK_KU8ixLdqvKgm2gjQ,Laurent Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/a5e1FIYhrEWIzPri12B4FQ/o.jpg,https://www.yelp.com/biz/laurent-bakery-melbourne-7?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61392200130,"Bakeries, Patisserie/Cake Shop","181 William St, Melbourne Victoria 3000, Australia",144.9576712,-37.81492425,Bakeries
6g3-N_kvhnJSIoZvorY6dg,French Baguette Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/fbV78IC3sLC0MMKPwxhGeQ/o.jpg,https://www.yelp.com/biz/french-baguette-cafe-footscray?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61390773369,"Bakeries, Restaurants, Coffee & Tea","177 Barkly St, Footscray Victoria 3011, Australia",144.89836,-37.79967,Bakeries
BSydl1zOe8Tw52cSpG-ZGQ,Lulabelle's,https://s3-media3.fl.yelpcdn.com/bphoto/Dq9vO7EWBZY-_5B1yga8xg/o.jpg,https://www.yelp.com/biz/lulabelles-camberwell?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61398892314,"Bakeries, Coffee & Tea","1162 Toorak Rd, Camberwell Victoria 3124, Australia",145.077817,-37.84848,Bakeries
Iwa60F2n7EfXD9ROCZ6y-Q,Commercial Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/Bx5K9b7Huw4DXlJa6KoMog/o.jpg,https://www.yelp.com/biz/commercial-bakery-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61396707214,"Bakeries, Coffee & Tea, Restaurants","360 Little Collins St, Melbourne Victoria 3000, Australia",144.962717,-37.815417,Bakeries
zSqW32wL6sRDNxdhMjLkMw,Acland Cakes,https://s3-media4.fl.yelpcdn.com/bphoto/LoSQT4LMIDzMeNNr3BobrA/o.jpg,https://www.yelp.com/biz/acland-cakes-st-kilda-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,10,2.5,61395343785,"Bakeries, Restaurants","97 Acland St, St Kilda Victoria 3182, Australia",144.979135,-37.868081,Bakeries
GvC2AJywlxfe-hAIeqH3mw,Pie Face,https://s3-media1.fl.yelpcdn.com/bphoto/Pwa-PewIdJY9grPfQkIhWQ/o.jpg,https://www.yelp.com/biz/pie-face-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3,61396545592,"Bakeries, Restaurants","148 Exhibition St, Melbourne Victoria 3000, Australia",144.970789,-37.812217,Bakeries
0LPyc6Up6uVcD76hAnKRFw,Melbourne Bakehouse,https://s3-media3.fl.yelpcdn.com/bphoto/2gebPlF4ZCvSl4HXq3BR3Q/o.jpg,https://www.yelp.com/biz/melbourne-bakehouse-port-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3,61396460898,"Bakeries, Restaurants","210 Bay St, Port Melbourne Victoria 3207, Australia",144.942156,-37.839022,Bakeries
IANtVeqhymJQpJVkWv0VwQ,Cocoa Patisserie,https://s3-media2.fl.yelpcdn.com/bphoto/yOQoxjRgwbuArAL-HpirKg/o.jpg,https://www.yelp.com/biz/cocoa-patisserie-kew?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,3.5,61398534929,"Restaurants, Bakeries, Coffee & Tea","169 High St, Kew Victoria 3101, Australia",145.03079,-37.806641,Bakeries
OmnguE0Bu3IgEt4OYRXOHQ,Phillippa's,https://s3-media4.fl.yelpcdn.com/bphoto/bzyYCitWk45SxVvuBC3lSw/o.jpg,https://www.yelp.com/biz/phillippas-armadale?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,3.5,61395762020,"Bakeries, Restaurants, Coffee & Tea","1030 High St, Armadale Victoria 3143, Australia",145.021663,-37.855752,Bakeries
5U1ah1s_BWv6vCZnvQsV_Q,Laurent Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/pEDZntTsluJby9GrAoxLcg/o.jpg,https://www.yelp.com/biz/laurent-bakery-camberwell?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,2.5,61398829611,"Bakeries, Patisserie/Cake Shop","610-612 Burke Rd, Camberwell Victoria 3124, Australia",145.057089,-37.829814,Bakeries
3YiNjAtPhTUbTtf7CK9Mog,Crosta D'ora,https://s3-media1.fl.yelpcdn.com/bphoto/pWIWSoCfLX8hQmR7MCdSmQ/o.jpg,https://www.yelp.com/biz/crosta-d-ora-thornbury?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61394840519,Bakeries,"656 High St, Thornbury Victoria 3071, Australia",145.000624,-37.759674,Bakeries
Vfvmdo8gGbsds6c5LB3jsg,Chapel Bakery Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/RSHCldYX1TbJUSG3UPN0jg/o.jpg,https://www.yelp.com/biz/chapel-bakery-cafe-port-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61396762002,"Restaurants, Bakeries, Coffee & Tea","369 Bay St, Port Melbourne Victoria 3207, Australia",144.945333,-37.83517,Bakeries
QdhBQBgf4sdi1ykxR1KDSA,Richmond Home Made Pies & Cakes,https://s3-media4.fl.yelpcdn.com/bphoto/LYFbTOAhsb_NLvI8TS0TZA/o.jpg,https://www.yelp.com/biz/richmond-home-made-pies-and-cakes-richmond-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61394294835,"Bakeries, Patisserie/Cake Shop","476 Bridge Rd, Richmond Victoria 3121, Australia",145.007606,-37.819567,Bakeries
Z2TRxPBWIa_MZ0Rvd7mJ8g,Joy Cupcakes,https://s3-media2.fl.yelpcdn.com/bphoto/e9pRYXkGUAKNRhHj-E1JUw/o.jpg,https://www.yelp.com/biz/joy-cupcakes-doncaster-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61398481115,"Bakeries, Restaurants","619 Doncaster Rd, Level 1/Kiosk 102, Doncaster Victoria 3108, Australia",145.125742,-37.784527,Bakeries
Y0EUdOgjs9Xp5IOEdCD3oQ,Kenny's Bakery Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/etzSvlJJ51FuureRF55SpQ/o.jpg,https://www.yelp.com/biz/kennys-bakery-cafe-melbourne-5?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61396424089,"Cafes, Bakeries","Shop N, 535 Little Lonsdale St, Melbourne Victoria 3000, Australia",144.9559264,-37.81362504,Cafes
LwL2urIf7i0fiuWiu6KruQ,Knafeh Nabulseyeh,https://s3-media1.fl.yelpcdn.com/bphoto/mc6SpaMaIX3Fml5fqc-l8A/o.jpg,https://www.yelp.com/biz/knafeh-nabulseyeh-hughesdale?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61395694085,"Bakeries, Middle Eastern, Kebab","74 Poath Rd, Hughesdale Victoria 3166, Australia",145.07714,-37.89367,Bakeries
sVEJm0ZDFZ9tnOF8LcWREg,Tutto,https://s3-media4.fl.yelpcdn.com/bphoto/LQQMZuYlQygmCAdPusKrtA/o.jpg,https://www.yelp.com/biz/tutto-carlton?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61393482148,"Bakeries, Restaurants","81 Grattan St, Carlton Victoria 3053, Australia",144.966636,-37.800757,Bakeries
kYeqikrSAj6EDCbWGEFc6A,The Cupcake Family,https://s3-media3.fl.yelpcdn.com/bphoto/oq5D2Ze2rFeVQvZWaUAccg/o.jpg,https://www.yelp.com/biz/the-cupcake-family-melbourne-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61396630055,"Bakeries, Coffee & Tea, Cupcakes","22 Red Cape Ln, Shop 22, Melbourne Victoria 3000, Australia",144.96568,-37.81056,Bakeries
YpbwUP1kFKkyJiN3_XXzpA,Pear Drop Foods,https://s3-media1.fl.yelpcdn.com/bphoto/5DKOuBXP6I1fpAyFis26ug/o.jpg,https://www.yelp.com/biz/pear-drop-foods-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61396544858,Bakeries,"34 Degraves St, Melbourne Victoria 3000, Australia",144.9658356,-37.8169403,Bakeries
#NAME?,JT's Bakery Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/XkMRmMmv4CZGp3LBdv4AVg/o.jpg,https://www.yelp.com/biz/jts-bakery-cafe-mount-waverley?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61398878680,Bakeries,"28 Centreway, Shop 28, Mount Waverley Victoria 3149, Australia",145.143647,-37.891656,Bakeries
